LSU_rRNA_eukarya,RF02543,Gene; rRNA;,88,265292,Eukaryotic large subunit ribosomal RNA
LSU_trypano_mito,RF02546,Gene; rRNA;,6,50,Trypanosomatid mitochondrial large subunit ribosomal RNA
lsy-6,RF00823,Gene; miRNA;,4,7,microRNA lsy-6
Lysine,RF00168,Cis-reg; riboswitch;,47,2899,Lysine riboswitch
MALAT1,RF01871,Gene; lncRNA;,17,77,Metastasis associated lung adenocarcinoma transcript 1
manA,RF01745,Cis-reg;,189,351,manA RNA
mascRNA-menRNA,RF01684,Gene; sRNA;,53,356,MALAT1-associated small cytoplasmic RNA/MEN beta RNA
MAT2A_A,RF02260,Cis-reg;,20,184,MAT2A 3'UTR stem loop A
MAT2A_B,RF02261,Cis-reg;,28,136,MAT2A 3'UTR stem loop B
MAT2A_C,RF02262,Cis-reg;,18,155,MAT2A 3'UTR stem loop C
MAT2A_D,RF02263,Cis-reg;,35,188,MAT2A 3'UTR stem loop D
MAT2A_E,RF02264,Cis-reg;,28,165,MAT2A 3'UTR stem loop E
MAT2A_F,RF02265,Cis-reg;,26,176,MAT2A 3'UTR stem loop F
MEG3_2,RF01872,Gene; lncRNA;,16,84,Maternally expressed 3 conserved region 2
MEG8_1,RF02145,Gene; lncRNA;,23,60,Maternally expressed 8 exon 1
MEG8_2,RF02146,Gene; lncRNA;,12,52,Maternally expressed 8 exon 2
MEG8_3,RF02147,Gene; lncRNA;,10,50,Maternally expressed 8 exon 3
MESTIT1_1,RF02148,Gene; lncRNA;,16,59,"MEST intronic transcript 1, antisense RNA conserved region 1"
MESTIT1_2,RF02149,Gene; lncRNA;,16,63,"MEST intronic transcript 1, antisense RNA conserved region 2"
MESTIT1_3,RF02150,Gene; lncRNA;,18,60,"MEST intronic transcript 1, antisense RNA conserved region 3"
Metazoa_SRP,RF00017,Gene;,91,163116,Metazoan signal recognition particle RNA
Methylobacterium-1,RF01712,Gene; sRNA;,34,43,Methylobacterium-1 RNA
MFR,RF01510,Cis-reg; riboswitch;,3,7,M. florum riboswitch
Mg_sensor,RF01056,Cis-reg; riboswitch;,4,448,Magnesium Sensor
MIAT_exon1,RF01874,Gene; lncRNA;,10,51,Myocardial infarction associated transcript exon 1
MIAT_exon5_1,RF01875,Gene; lncRNA;,9,59,Myocardial infarction associated transcript exon 5 conserved region 1
MIAT_exon5_2,RF01876,Gene; lncRNA;,10,64,Myocardial infarction associated transcript exon 5 conserved region 2
MIAT_exon5_3,RF01877,Gene; lncRNA;,16,65,Myocardial infarction associated transcript exon 5 conserved region 3
MicA,RF00078,Gene; sRNA;,17,565,MicA sRNA
MicC,RF00121,Gene; sRNA;,8,428,MicC RNA
MicF,RF00033,Gene; antisense;,4,444,MicF RNA
Mico1,RF01928,Gene; lncRNA;,3,59,Maternal intergenic circadian oscillating RNA 1
MicX,RF01808,Gene; sRNA;,10,110,MicX Vibrio cholerae sRNA
MIMT1_1,RF02151,Gene; lncRNA;,21,52,MER1 repeat containing imprinted transcript 1 conserved region 1
mini-ykkC,RF01068,Cis-reg;,72,1206,mini-ykkC RNA motif
mir-1,RF00103,Gene; miRNA;,66,544,mir-1 microRNA precursor family
mir-10,RF00104,Gene; miRNA;,36,1635,mir-10 microRNA precursor family
mir-101,RF00253,Gene; miRNA;,24,179,mir-101 microRNA precursor family
mir-1017,RF02517,Gene; miRNA;,7,47,mir-1017 microRNA precursor family
mir-103,RF00129,Gene; miRNA;,28,259,mir-103/107 microRNA precursor
mir-105,RF00670,Gene; miRNA;,20,194,microRNA mir-105
mir-11,RF00813,Gene; miRNA;,15,56,microRNA mir-11
mir-1178,RF02014,Gene; miRNA;,3,32,microRNA mir-1178
mir-1180,RF02024,Gene; miRNA;,3,20,microRNA mir-1180
mir-1183,RF02016,Gene; miRNA;,3,24,microRNA mir-1183
mir-12,RF00751,Gene; miRNA;,7,46,microRNA mir-12
mir-1207,RF02018,Gene; miRNA;,3,21,microRNA mir-1207
mir-1208,RF02023,Gene; miRNA;,3,22,microRNA mir-1208
mir-122,RF00684,Gene; miRNA;,26,89,mir-122 microRNA precursor
mir-1224,RF00942,Gene; miRNA;,11,56,microRNA mir-1224
mir-1225,RF00946,Gene; miRNA;,7,57,microRNA mir-1225
mir-1226,RF00945,Gene; miRNA;,2,22,microRNA mir-1226
mir-1227,RF01314,Gene; miRNA;,3,23,microRNA mir-1227
mir-1237,RF02007,Gene; miRNA;,3,26,microRNA mir-1237
mir-124,RF00239,Gene; miRNA;,56,442,mir-124 microRNA precursor family
mir-1249,RF01918,Gene; miRNA;,4,57,microRNA mir-1249
mir-1251,RF01938,Gene; miRNA;,4,65,microRNA mir-1251
mir-1253,RF02006,Gene; miRNA;,2,19,microRNA mir-1253
mir-1255,RF00994,Gene; miRNA;,10,28784,microRNA mir-1255
mir-126,RF00701,Gene; miRNA;,12,84,microRNA mir-126
mir-1265,RF02019,Gene; miRNA;,3,19,microRNA mir-1265
mir-127,RF00676,Gene; miRNA;,5,72,microRNA mir-127
mir-1275,RF02022,Gene; miRNA;,6,38,microRNA mir-1275
mir-128,RF00649,Gene; miRNA;,18,177,microRNA mir-128
mir-1280,RF02013,Gene; miRNA;,3,24,microRNA mir-1280
mir-1287,RF02015,Gene; miRNA;,3,76,microRNA mir-1287
mir-129,RF00486,Gene; miRNA;,6,177,mir-129 microRNA precursor family
mir-1296,RF01921,Gene; miRNA;,6,48,microRNA mir-1296
mir-130,RF00258,Gene; miRNA;,9,91,mir-130 microRNA precursor family
mir-1302,RF00951,Gene; miRNA;,24,6059,microRNA mir-1302
mir-1306,RF01014,Gene; miRNA;,8,103,microRNA mir-1306
mir-1307,RF01038,Gene; miRNA;,7,43,microRNA mir-1307
mir-132,RF00662,Gene; miRNA;,22,145,microRNA mir-132
mir-133,RF00446,Gene; miRNA;,46,510,mir-133 microRNA precursor family
mir-134,RF00699,Gene; miRNA;,6,59,microRNA mir-134
mir-135,RF00246,Gene; miRNA;,32,286,mir-135 microRNA precursor family
mir-136,RF00687,Gene; miRNA;,2,63,microRNA mir-136
mir-137,RF00694,Gene; miRNA;,28,172,microRNA mir-137
mir-138,RF00671,Gene; miRNA;,24,160,microRNA mir-138
mir-1388,RF01945,Gene; miRNA;,4,45,microRNA mir-1388
mir-139,RF00703,Gene; miRNA;,5,75,microRNA mir-139
mir-14,RF00752,Gene; miRNA;,6,40,microRNA mir-14
mir-140,RF00678,Gene; miRNA;,14,85,microRNA mir-140
mir-1419,RF01919,Gene; miRNA;,5,19,microRNA mir-1419
mir-142,RF01896,Gene; miRNA;,13,103,microRNA mir-142
mir-143,RF00683,Gene; miRNA;,18,86,microRNA mir-143
mir-144,RF00682,Gene; miRNA;,22,91,microRNA mir-144
mir-145,RF00675,Gene; miRNA;,13,92,microRNA mir-145
mir-146,RF00691,Gene; miRNA;,33,155,microRNA mir-146
mir-147,RF00693,Gene; miRNA;,64,293,microRNA mir-147
mir-1473,RF00993,Gene; miRNA;,2,4,microRNA mir-1473
mir-148,RF00248,Gene; miRNA;,5,233,mir-148/mir-152 microRNA precursor family
mir-149,RF00829,Gene; miRNA;,3,42,microRNA mir-149
mir-1497,RF00953,Gene; miRNA;,2,4,microRNA mir-1497
mir-15,RF00455,Gene; miRNA;,17,197,mir-15 microRNA precursor family
mir-150,RF00767,Gene; miRNA;,17,59,microRNA mir-150
mir-153,RF00650,Gene; miRNA;,18,169,microRNA mir-153
mir-154,RF00641,Gene; miRNA;,121,1851,microRNA mir-154
mir-155,RF00731,Gene; miRNA;,17,96,microRNA mir-155
mir-156,RF00073,Gene; miRNA;,10,634,mir-156 microRNA precursor
mir-16,RF00254,Gene; miRNA;,12,381,mir-16 microRNA precursor family
mir-160,RF00247,Gene; miRNA;,7,408,mir-160 microRNA precursor family
mir-166,RF00075,Gene; miRNA;,31,1039,mir-166 microRNA precursor
mir-1662,RF02097,Gene; miRNA;,2,7,mir-1662 microRNA precursor
mir-17,RF00051,Gene; miRNA;,54,559,mir-17 microRNA precursor family
mir-172,RF00452,Gene; miRNA;,11,703,mir-172 microRNA precursor family
mir-1803,RF02094,Gene; miRNA;,6,19,mir-1803 microRNA precursor
mir-181,RF00076,Gene; miRNA;,19,273,mir-181 microRNA precursor
mir-182,RF00702,Gene; miRNA;,17,93,microRNA mir-182
mir-1827,RF02028,Gene; miRNA;,6,37,microRNA mir-1827
mir-1829,RF00955,Gene; miRNA;,3,6,microRNA mir-1829
mir-183,RF00663,Gene; miRNA;,16,108,microRNA mir-183
mir-184,RF00657,Gene; miRNA;,32,167,microRNA mir-184
mir-185,RF00771,Gene; miRNA;,5,57,microRNA mir-185
mir-186,RF00697,Gene; miRNA;,19,222,microRNA mir-186
mir-187,RF00674,Gene; miRNA;,20,79,microRNA mir-187
mir-188,RF01897,Gene; miRNA;,14,176,microRNA mir-188
mir-19,RF00245,Gene; miRNA;,46,307,mir-19 microRNA precursor family
mir-190,RF00672,Gene; miRNA;,29,239,microRNA mir-190
mir-191,RF00764,Gene; miRNA;,5,68,microRNA mir-191
mir-1912,RF02017,Gene; miRNA;,13,53,microRNA mir-1912
mir-192,RF00130,Gene; miRNA;,41,139,mir-192/215 microRNA precursor
mir-193,RF01895,Gene; miRNA;,17,141,microRNA mir-193
mir-1937,RF01942,Gene; miRNA;,171,12695,microRNA mir-1937
mir-194,RF00257,Gene; miRNA;,29,214,mir-194 microRNA precursor family
mir-196,RF00256,Gene; miRNA;,14,320,mir-196 microRNA precursor family
mir-197,RF00707,Gene; miRNA;,5,56,microRNA mir-197
mir-198,RF00681,Gene; miRNA;,3,36,microRNA mir-198
mir-199,RF00144,Gene; miRNA;,40,252,mir-199 microRNA precursor
mir-2,RF00047,Gene; miRNA;,56,369,mir-2 microRNA precursor
mir-202,RF00705,Gene; miRNA;,13,69,microRNA mir-202
mir-2024,RF01900,Gene; miRNA;,7,16,microRNA mir-2024
mir-203,RF00696,Gene; miRNA;,10,68,microRNA mir-203
mir-204,RF00646,Gene; miRNA;,32,186,microRNA mir-204
mir-205,RF00656,Gene; miRNA;,29,105,microRNA mir-205
mir-207,RF00802,Gene; miRNA;,6,43,microRNA mir-207
mir-208,RF00749,Gene; miRNA;,17,148,microRNA mir-208
mir-21,RF00658,Gene; miRNA;,11,104,microRNA mir-21
mir-210,RF00679,Gene; miRNA;,26,126,microRNA mir-210
mir-214,RF00660,Gene; miRNA;,8,218,microRNA mir-214
mir-216,RF00654,Gene; miRNA;,33,174,microRNA mir-216
mir-217,RF00673,Gene; miRNA;,27,87,microRNA mir-217
mir-218,RF00255,Gene; miRNA;,18,178,mir-218 microRNA precursor family
mir-219,RF00251,Gene; miRNA;,13,354,mir-219 microRNA precursor family
mir-22,RF00653,Gene; miRNA;,12,119,microRNA mir-22
mir-221,RF00651,Gene; miRNA;,47,200,microRNA mir-221
mir-223,RF00664,Gene; miRNA;,19,90,microRNA mir-223
mir-2238,RF01915,Gene; miRNA;,4,13,microRNA mir-2238
mir-224,RF00680,Gene; miRNA;,5,71,microRNA mir-224
mir-2241,RF01899,Gene; miRNA;,10,19,microRNA mir-2241
mir-228,RF00843,Gene; miRNA;,4,9,microRNA mir-228
mir-23,RF00642,Gene; miRNA;,22,207,microRNA mir-23
mir-230,RF00851,Gene; miRNA;,2,6,microRNA mir-230
mir-231,RF00852,Gene; miRNA;,4,7,microRNA mir-231
mir-232,RF00856,Gene; miRNA;,3,9,microRNA mir-232
mir-233,RF00857,Gene; miRNA;,4,238,microRNA mir-233
mir-234,RF00859,Gene; miRNA;,4,7,microRNA mir-234
mir-235,RF00899,Gene; miRNA;,2,9,microRNA mir-235
mir-239,RF00713,Gene; miRNA;,9,16,microRNA mir-239
mir-24,RF00178,Gene; miRNA;,17,216,mir-24 microRNA precursor family
mir-240,RF00804,Gene; miRNA;,3,10,microRNA mir-240
mir-241,RF00809,Gene; miRNA;,4,9,microRNA mir-241
mir-242,RF00898,Gene; miRNA;,2,14,microRNA mir-242
mir-244,RF00815,Gene; miRNA;,4,8,microRNA mir-244
mir-245,RF00816,Gene; miRNA;,3,8,microRNA mir-245
mir-246,RF00819,Gene; miRNA;,4,7,microRNA mir-246
mir-248,RF00820,Gene; miRNA;,4,7,microRNA mir-248
mir-249,RF00821,Gene; miRNA;,4,5,microRNA mir-249
mir-2494,RF02518,Gene; miRNA;,10,22,mir-2494 microRNA precursor family
mir-25,RF02020,Gene; miRNA;,3,95,microRNA mir-25
mir-250,RF00836,Gene; miRNA;,4,9,microRNA mir-250
mir-251,RF00837,Gene; miRNA;,4,6,microRNA mir-251
mir-2518,RF01944,Gene; miRNA;,4,79,microRNA mir-2518
mir-252,RF00838,Gene; miRNA;,10,78,microRNA mir-252
mir-253,RF01064,Gene; miRNA;,4,6,microRNA mir-253
mir-254,RF00855,Gene; miRNA;,4,7,microRNA mir-254
mir-255,RF00900,Gene; miRNA;,2,8,microRNA mir-255
mir-259,RF00850,Gene; miRNA;,4,8,microRNA mir-259
mir-26,RF00244,Gene; miRNA;,5,363,mir-26 microRNA precursor family
mir-263,RF00706,Gene; miRNA;,23,119,microRNA mir-263
mir-268,RF00834,Gene; miRNA;,4,7,microRNA mir-268
mir-27,RF00644,Gene; miRNA;,32,217,microRNA mir-27
mir-274,RF00822,Gene; miRNA;,7,29,microRNA mir-274
mir-275,RF00757,Gene; miRNA;,15,45,microRNA mir-275
mir-276,RF00637,Gene; miRNA;,16,95,microRNA mir-276
mir-277,RF00730,Gene; miRNA;,12,53,microRNA mir-277
mir-2774,RF01924,Gene; miRNA;,4,5995,microRNA mir-2774
mir-2778,RF01913,Gene; miRNA;,7,70,microRNA mir-2778
mir-278,RF00729,Gene; miRNA;,9,36,microRNA mir-278
mir-2780,RF01937,Gene; miRNA;,4,3360,microRNA mir-2780
mir-279,RF00754,Gene; miRNA;,12,59,microRNA mir-279
mir-28,RF00655,Gene; miRNA;,29,550,microRNA mir-28
mir-280,RF00801,Gene; miRNA;,8,27,microRNA mir-280
mir-2807,RF01912,Gene; miRNA;,7,5316,microRNA mir-2807
mir-281,RF00967,Gene; miRNA;,2,4,microRNA mir-281
mir-282,RF00724,Gene; miRNA;,15,90,microRNA mir-282
mir-283,RF00747,Gene; miRNA;,11,48,microRNA mir-283
mir-2833,RF02026,Gene; miRNA;,5,31,microRNA mir-2833
mir-284,RF01901,Gene; miRNA;,10,27,microRNA mir-284
mir-286,RF00789,Gene; miRNA;,14,116,microRNA mir-286
mir-287,RF00788,Gene; miRNA;,9,27,microRNA mir-287
mir-288,RF00787,Gene; miRNA;,7,28,microRNA mir-288
mir-289,RF00786,Gene; miRNA;,3,27,microRNA mir-289
mir-29,RF00074,Gene; miRNA;,10,443,mir-29 microRNA precursor
mir-290,RF00665,Gene; miRNA;,27,385,microRNA mir-290
mir-296,RF00733,Gene; miRNA;,12,53,microRNA mir-296
mir-2968,RF02093,Gene; miRNA;,12,57,mir-2968 microRNA precursor
mir-2970,RF02092,Gene; miRNA;,5,10,mir-2970 microRNA precursor
mir-2973,RF02096,Gene; miRNA;,7,657,mir-2973 microRNA precursor
mir-298,RF00773,Gene; miRNA;,5,32,microRNA mir-298
mir-2985-2,RF02095,Gene; miRNA;,20,290,mir-2985-2 microRNA precursor
mir-299,RF00756,Gene; miRNA;,6,106,microRNA mir-299
mir-3,RF00716,Gene; miRNA;,11,69,microRNA mir-3
mir-30,RF00131,Gene; miRNA;,49,507,mir-30 microRNA precursor
mir-301,RF02061,Gene; miRNA;,17,172,microRNA mir-301
mir-3017,RF02025,Gene; miRNA;,36,43,microRNA mir-3017
mir-302,RF00668,Gene; miRNA;,44,289,microRNA mir-302
mir-304,RF00853,Gene; miRNA;,5,26,microRNA mir-304
mir-305,RF00732,Gene; miRNA;,14,53,microRNA mir-305
mir-306,RF00858,Gene; miRNA;,7,30,microRNA mir-306
mir-308,RF00743,Gene; miRNA;,11,36,microRNA mir-308
mir-31,RF00661,Gene; miRNA;,28,163,microRNA mir-31
mir-314,RF00807,Gene; miRNA;,6,28,microRNA mir-314
mir-315,RF00717,Gene; miRNA;,16,51,microRNA mir-315
mir-316,RF00814,Gene; miRNA;,4,30,microRNA mir-316
mir-317,RF00720,Gene; miRNA;,12,57,microRNA mir-317
mir-3179,RF02021,Gene; miRNA;,3,28,microRNA mir-3179
mir-318,RF00818,Gene; miRNA;,5,28,microRNA mir-318
mir-3180,RF02010,Gene; miRNA;,3,41,microRNA mir-3180
mir-32,RF00666,Gene; miRNA;,8,79,microRNA mir-32
mir-320,RF00736,Gene; miRNA;,55,467,microRNA mir-320
mir-322,RF00737,Gene; miRNA;,11,54,microRNA mir-322
mir-326,RF00719,Gene; miRNA;,7,53,microRNA mir-326
mir-327,RF00940,Gene; miRNA;,2,35,microRNA mir-327
mir-328,RF00772,Gene; miRNA;,13,54,microRNA mir-328
mir-33,RF00667,Gene; miRNA;,50,212,microRNA mir-33
mir-330,RF00770,Gene; miRNA;,6,50,microRNA mir-330
mir-331,RF00769,Gene; miRNA;,5,56,microRNA mir-331
mir-335,RF00766,Gene; miRNA;,9,61,microRNA mir-335
mir-337,RF00765,Gene; miRNA;,6,46,microRNA mir-337
mir-338,RF00686,Gene; miRNA;,21,106,microRNA mir-338
mir-339,RF00763,Gene; miRNA;,14,57,microRNA mir-339
mir-34,RF00456,Gene; miRNA;,18,226,mir-34 microRNA precursor family
mir-340,RF00761,Gene; miRNA;,31,158,microRNA mir-340
mir-342,RF00760,Gene; miRNA;,10,55,microRNA mir-342
mir-344,RF00825,Gene; miRNA;,35,312,microRNA mir-344
mir-345,RF01044,Gene; miRNA;,10,61,microRNA mir-345
mir-346,RF00758,Gene; miRNA;,5,56,microRNA mir-346
mir-35,RF02254,Gene; miRNA;,2,5,microRNA mir-35
mir-350,RF00806,Gene; miRNA;,11,57,microRNA mir-350
mir-351,RF00805,Gene; miRNA;,2,8,microRNA mir-351
mir-353,RF00800,Gene; miRNA;,4,10,microRNA mir-353
mir-354,RF00799,Gene; miRNA;,4,7,microRNA mir-354
mir-355,RF00797,Gene; miRNA;,4,7,microRNA mir-355
mir-357,RF00791,Gene; miRNA;,5,7,microRNA mir-357
mir-358,RF00790,Gene; miRNA;,3,5,microRNA mir-358
mir-359,RF00903,Gene; miRNA;,2,5,microRNA mir-359
mir-36,RF00685,Gene; miRNA;,46,221,microRNA mir-36
mir-360,RF00774,Gene; miRNA;,5,7,microRNA mir-360
mir-361,RF00744,Gene; miRNA;,5,58,microRNA mir-361
mir-363,RF01898,Gene; miRNA;,7,62,microRNA mir-363
mir-365,RF00659,Gene; miRNA;,9,167,microRNA mir-365
mir-367,RF00735,Gene; miRNA;,13,72,microRNA mir-367
mir-370,RF00740,Gene; miRNA;,6,52,microRNA mir-370
mir-374,RF00840,Gene; miRNA;,13,99,microRNA mir-374
mir-375,RF00700,Gene; miRNA;,9,87,microRNA mir-375
mir-378,RF00741,Gene; miRNA;,8,52,microRNA mir-378
mir-383,RF00715,Gene; miRNA;,6,65,microRNA mir-383
mir-384,RF00841,Gene; miRNA;,16,128,microRNA mir-384
mir-392,RF00904,Gene; miRNA;,3,3,microRNA mir-392
mir-393,RF02516,Gene; miRNA;,27,400,mir-393 microRNA precursor family
mir-395,RF00451,Gene; miRNA;,25,1355,mir-395 microRNA precursor family
mir-399,RF00445,Gene; miRNA;,13,460,mir-399 microRNA precursor family
mir-412,RF00762,Gene; miRNA;,9,50,microRNA mir-412
mir-42,RF00794,Gene; miRNA;,5,7,microRNA mir-42
mir-422,RF01030,Gene; miRNA;,3,21,microRNA mir-422
mir-423,RF00870,Gene; miRNA;,4,59,microRNA mir-423
mir-425,RF00803,Gene; miRNA;,5,67,microRNA mir-425
mir-43,RF00795,Gene; miRNA;,4,8,microRNA mir-43
miR-430,RF01413,Gene; miRNA;,46,2014,microRNA miR-430
mir-431,RF00718,Gene; miRNA;,9,61,microRNA mir-431
mir-432,RF00775,Gene; miRNA;,6,84,microRNA mir-432
mir-433,RF00748,Gene; miRNA;,5,64,microRNA mir-433
mir-434,RF00941,Gene; miRNA;,2,12,microRNA mir-434
mir-44,RF00710,Gene; miRNA;,6,18,microRNA mir-44
mir-448,RF00723,Gene; miRNA;,19,111,microRNA mir-448
mir-449,RF00711,Gene; miRNA;,56,264,microRNA mir-449
mir-450,RF00708,Gene; miRNA;,21,179,microRNA mir-450
mir-451,RF00722,Gene; miRNA;,19,147,microRNA mir-451
mir-452,RF00839,Gene; miRNA;,4,61,microRNA mir-452
mir-454,RF00746,Gene; miRNA;,17,79,microRNA mir-454
mir-455,RF00709,Gene; miRNA;,5,165,microRNA mir-455
mir-456,RF00878,Gene; miRNA;,5,21,microRNA mir-456
mir-458,RF00750,Gene; miRNA;,7,20,microRNA mir-458
mir-46,RF00249,Gene; miRNA;,11,114,mir-46/mir-47/mir-281 microRNA precursor family
mir-460,RF00712,Gene; miRNA;,8,28,microRNA mir-460
mir-463,RF00934,Gene; miRNA;,2,7,microRNA mir-463
mir-471,RF00932,Gene; miRNA;,2,7,microRNA mir-471
mir-48,RF00796,Gene; miRNA;,4,6,microRNA mir-48
mir-484,RF00783,Gene; miRNA;,15,55,microRNA mir-484
mir-486,RF00784,Gene; miRNA;,12,47,microRNA mir-486
mir-488,RF00861,Gene; miRNA;,5,57,microRNA mir-488
mir-489,RF00698,Gene; miRNA;,19,89,microRNA mir-489
mir-49,RF00798,Gene; miRNA;,4,6,microRNA mir-49
mir-490,RF00792,Gene; miRNA;,19,74,microRNA mir-490
mir-491,RF00862,Gene; miRNA;,5,58,microRNA mir-491
mir-492,RF00989,Gene; miRNA;,14,213,microRNA mir-492
mir-497,RF00793,Gene; miRNA;,8,60,microRNA mir-497
mir-498,RF00958,Gene; miRNA;,5,28,microRNA mir-498
mir-499,RF00745,Gene; miRNA;,19,88,microRNA mir-499
mir-5,RF00854,Gene; miRNA;,6,30,microRNA mir-5
mir-50,RF00824,Gene; miRNA;,5,24,microRNA mir-50
mir-500,RF01903,Gene; miRNA;,26,257,microRNA mir-500
mir-503,RF00753,Gene; miRNA;,14,53,microRNA mir-503
mir-504,RF00939,Gene; miRNA;,6,58,microRNA mir-504
mir-505,RF00781,Gene; miRNA;,5,54,microRNA mir-505
mir-506,RF01910,Gene; miRNA;,8,37,microRNA mir-506
mir-515,RF00639,Gene; miRNA;,40,1957,microRNA mir-515
mir-52,RF00734,Gene; miRNA;,5,9,microRNA mir-52
mir-540,RF00776,Gene; miRNA;,2,10,microRNA mir-540
mir-541,RF00777,Gene; miRNA;,10,56,microRNA mir-541
mir-542,RF00755,Gene; miRNA;,5,57,microRNA mir-542
mir-544,RF01045,Gene; miRNA;,24,5093,microRNA mir-544
mir-548,RF01061,Gene; miRNA;,11,1690,microRNA mir-548
mir-549,RF00965,Gene; miRNA;,2,17,microRNA mir-549
mir-55,RF00826,Gene; miRNA;,5,32,microRNA mir-55
mir-550,RF00873,Gene; miRNA;,3,52,microRNA mir-550
mir-551,RF00892,Gene; miRNA;,20,121,microRNA mir-551
mir-552,RF00990,Gene; miRNA;,2,24,microRNA mir-552
mir-553,RF00979,Gene; miRNA;,3,19,microRNA mir-553
mir-554,RF01032,Gene; miRNA;,4,35,microRNA mir-554
mir-556,RF00969,Gene; miRNA;,2,19,microRNA mir-556
mir-557,RF01004,Gene; miRNA;,2,22,microRNA mir-557
mir-558,RF01021,Gene; miRNA;,3,18,microRNA mir-558
mir-56,RF02214,Gene; miRNA;,4,6,microRNA mir-56
mir-562,RF00998,Gene; miRNA;,14,5103,microRNA mir-562
mir-563,RF01003,Gene; miRNA;,7,41,microRNA mir-563
mir-567,RF01036,Gene; miRNA;,9,30,microRNA mir-567
mir-569,RF01018,Gene; miRNA;,13,59,microRNA mir-569
mir-572,RF01020,Gene; miRNA;,4,31,microRNA mir-572
mir-573,RF01040,Gene; miRNA;,2,20,microRNA mir-573
mir-574,RF00929,Gene; miRNA;,3,22,microRNA mir-574
mir-575,RF02011,Gene; miRNA;,3,18,microRNA mir-575
mir-576,RF00984,Gene; miRNA;,2,18,microRNA mir-576
mir-577,RF01013,Gene; miRNA;,2,21,microRNA mir-577
mir-578,RF00971,Gene; miRNA;,3,18,microRNA mir-578
mir-58,RF00835,Gene; miRNA;,4,8,microRNA mir-58
mir-580,RF01000,Gene; miRNA;,2,19,microRNA mir-580
mir-581,RF00961,Gene; miRNA;,2,21,microRNA mir-581
mir-582,RF00927,Gene; miRNA;,7,56,microRNA mir-582
mir-583,RF00976,Gene; miRNA;,3,19,microRNA mir-583
mir-584,RF01016,Gene; miRNA;,16,500,microRNA mir-584
mir-586,RF00962,Gene; miRNA;,2,19,microRNA mir-586
mir-589,RF00987,Gene; miRNA;,2,19,microRNA mir-589
mir-590,RF00928,Gene; miRNA;,10,66,microRNA mir-590
mir-592,RF00877,Gene; miRNA;,5,73,microRNA mir-592
mir-593,RF00992,Gene; miRNA;,2,26,microRNA mir-593
mir-597,RF00973,Gene; miRNA;,4,28,microRNA mir-597
mir-598,RF01059,Gene; miRNA;,24,627,microRNA mir-598
mir-599,RF00991,Gene; miRNA;,11,64,microRNA mir-599
mir-6,RF00143,Gene; miRNA;,24,94,mir-6 microRNA precursor
mir-60,RF00849,Gene; miRNA;,4,8,microRNA mir-60
mir-600,RF00977,Gene; miRNA;,3,27,microRNA mir-600
mir-601,RF01006,Gene; miRNA;,3,19,microRNA mir-601
mir-604,RF01041,Gene; miRNA;,2,25,microRNA mir-604
mir-605,RF01011,Gene; miRNA;,2,17,microRNA mir-605
mir-607,RF00974,Gene; miRNA;,3,13,microRNA mir-607
mir-609,RF01001,Gene; miRNA;,2,20,microRNA mir-609
mir-61,RF00848,Gene; miRNA;,4,8,microRNA mir-61
mir-611,RF01022,Gene; miRNA;,8,45,microRNA mir-611
mir-612,RF00959,Gene; miRNA;,6,34,microRNA mir-612
mir-615,RF00879,Gene; miRNA;,6,52,microRNA mir-615
mir-616,RF00995,Gene; miRNA;,3,28,microRNA mir-616
mir-618,RF01034,Gene; miRNA;,5,20,microRNA mir-618
mir-62,RF00847,Gene; miRNA;,4,7,microRNA mir-62
mir-621,RF02008,Gene; miRNA;,3,36,microRNA mir-621
mir-624,RF01007,Gene; miRNA;,2,21,microRNA mir-624
mir-626,RF00968,Gene; miRNA;,6,36,microRNA mir-626
mir-628,RF01012,Gene; miRNA;,9,62,microRNA mir-628
mir-63,RF01936,Gene; miRNA;,5,5,microRNA mir-63
mir-631,RF00996,Gene; miRNA;,7,45,microRNA mir-631
mir-632,RF01010,Gene; miRNA;,16,57,microRNA mir-632
mir-633,RF01028,Gene; miRNA;,3,20,microRNA mir-633
mir-636,RF01008,Gene; miRNA;,5,27,microRNA mir-636
mir-638,RF00978,Gene; miRNA;,6,33,microRNA mir-638
mir-639,RF01031,Gene; miRNA;,6,43,microRNA mir-639
mir-64,RF00846,Gene; miRNA;,4,28,microRNA mir-64
mir-640,RF00985,Gene; miRNA;,3,22,microRNA mir-640
mir-642,RF00963,Gene; miRNA;,2,13,microRNA mir-642
mir-643,RF00980,Gene; miRNA;,2,19,microRNA mir-643
mir-644,RF01037,Gene; miRNA;,3,19,microRNA mir-644
mir-648,RF00970,Gene; miRNA;,2,23,microRNA mir-648
mir-649,RF01029,Gene; miRNA;,5,29,microRNA mir-649
mir-650,RF00952,Gene; miRNA;,11,1288,microRNA mir-650
mir-651,RF00972,Gene; miRNA;,4,27,microRNA mir-651
mir-652,RF00872,Gene; miRNA;,13,86,microRNA mir-652
mir-653,RF00937,Gene; miRNA;,12,64,microRNA mir-653
mir-654,RF01922,Gene; miRNA;,6,86,microRNA mir-654
mir-657,RF00988,Gene; miRNA;,2,20,microRNA mir-657
mir-661,RF00960,Gene; miRNA;,4,23,microRNA mir-661
mir-662,RF00983,Gene; miRNA;,14,45,microRNA mir-662
